"Sl_No","Transmission_Type","Ownership","Fuel_Used","km_driven","Ex_Showroom_Price","On_road_Price","selling_price","Place_of_Origin","Complete_Info","Age","MRP"
"2038",""" Automatic""","""1st Owner""",""" Petrol""","28088","565000","","591499",""" Hyderabad""",""" 2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic""","3","678000"
"2039",""" Manual""","""2nd Owner""",""" Petrol""","54468","","396000.0","263899",""" Hyderabad""",""" 2013 Maruti Alto 800 LXI Manual""","9","396000"
"2040",""" Automatic""","""1st Owner""",""" Petrol""","55975","","1533000.0","878199",""" Hyderabad""",""" 2017 Honda BR-V 1.5 i-VTEC V CVT Automatic""","5","1533000"
"2041",""" Manual""","""1st Owner""",""" Diesel""","85222","","966000.0","841099",""" Hyderabad""",""" 2016 Maruti Vitara Brezza ZDI PLUS DUAL TONE Manual""","6","966000"
"2042",""" Manual""","""1st Owner""",""" Diesel""","41512","","999000.0","1018099",""" Hyderabad""",""" 2020 Hyundai VENUE 1.5 SX CRDI MT Manual""","2","999000"
"2043",""" Manual""","""1st Owner""",""" Petrol""","16104","","394000.0","396999",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2044",""" Manual""","""1st Owner""",""" Petrol""","3509","","433000.0","469099",""" Hyderabad""",""" 2020 Maruti S PRESSO VXI Manual""","2","433000"
"2045",""" Manual""","""1st Owner""",""" Petrol""","235314","","394000.0","269299",""" Hyderabad""",""" 2015 Maruti Alto K10 VXI Manual""","7","394000"
"2046",""" Manual""","""1st Owner""",""" Petrol""","29941","","1459000.0","1191799",""" Hyderabad""",""" 2019 Hyundai Creta 1.6 SX VTVT Manual""","3","1459000"
"2047",""" Automatic""","""1st Owner""",""" Petrol""","16183","1120000","","1058099",""" Hyderabad""",""" 2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic""","3","1344000"
"2048",""" Manual""","""1st Owner""",""" Petrol""","71379","1022000","","812399",""" Hyderabad""",""" 2017 Hyundai Verna FLUIDIC 1.6 SX VTVT Manual""","5","1226400"
"2049",""" Manual""","""3rd Owner""",""" Petrol""","39658","","612000.0","536999",""" Hyderabad""",""" 2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","5","612000"
"2050",""" Manual""","""1st Owner""",""" Petrol""","46722","","394000.0","436999",""" Hyderabad""",""" 2019 Maruti Alto K10 VXI Manual""","3","394000"
"2051",""" Manual""","""1st Owner""",""" Petrol""","25708","715000","","716499",""" Hyderabad""",""" 2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT Manual""","3","858000"
"2052",""" Automatic""","""1st Owner""",""" Petrol""","44040","565000","","591499",""" Hyderabad""",""" 2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic""","3","678000"
"2053",""" Manual""","""1st Owner""",""" Petrol""","77210","","1040000.0","719999",""" Hyderabad""",""" 2017 Honda WR-V 1.2 i-VTEC VX MT Manual""","5","1040000"
"2054",""" Automatic""","""1st Owner""",""" Petrol""","5998","","1302000.0","1230799",""" Hyderabad""",""" 2020 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic""","2","1302000"
"2055",""" Manual""","""1st Owner""",""" Diesel""","20706","","1151000.0","997399",""" Hyderabad""",""" 2020 Ford Ecosport 1.5TITANIUM TDCI Manual""","2","1151000"
"2056",""" Manual""","""1st Owner""",""" Petrol""","56518","","437000.0","393599",""" Hyderabad""",""" 2015 Maruti Wagon R 1.0 VXI Manual""","7","437000"
"2057",""" Manual""","""2nd Owner""",""" Petrol""","86990","","385000.0","343399",""" Hyderabad""",""" 2012 Maruti Wagon R 1.0 VXI Manual""","10","385000"
"2058",""" Manual""","""1st Owner""",""" Petrol""","21485","","853000.0","628399",""" Hyderabad""",""" 2019 Hyundai Grand i10 ASTA 1.2 VTVT Manual""","3","853000"
"2059",""" Manual""","""1st Owner""",""" Petrol""","103616","","755000.0","605799",""" Hyderabad""",""" 2016 Maruti Baleno ZETA 1.2 K12 Manual""","6","755000"
"2060",""" Manual""","""2nd Owner""",""" Petrol""","64715","","437000.0","454999",""" Hyderabad""",""" 2018 Maruti Wagon R 1.0 VXI Manual""","4","437000"
"2061",""" Automatic""","""2nd Owner""",""" Diesel""","74283","","1038000.0","943299",""" Hyderabad""",""" 2019 Maruti Vitara Brezza ZDI + AMT Automatic""","3","1038000"
"2062",""" Manual""","""1st Owner""",""" Petrol""","62118","","394000.0","400899",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2063",""" Automatic""","""1st Owner""",""" Petrol""","9875","1178000","","1043199",""" Hyderabad""",""" 2020 Toyota YARIS J CVT Automatic""","2","1413600"
"2064",""" Manual""","""2nd Owner""",""" Petrol""","40217","","402000.0","401399",""" Hyderabad""",""" 2018 Maruti Eeco 7 STR Manual""","4","402000"
"2065",""" Manual""","""1st Owner""",""" Petrol""","48338","","385000.0","405799",""" Hyderabad""",""" 2014 Maruti Wagon R 1.0 VXI Manual""","8","385000"
"2066",""" Manual""","""1st Owner""",""" Petrol""","33355","","582000.0","542399",""" Hyderabad""",""" 2018 Maruti IGNIS DELTA 1.2 K12 Manual""","4","582000"
"2067",""" Manual""","""1st Owner""",""" Petrol""","11909","","393000.0","486599",""" Hyderabad""",""" 2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual""","3","393000"
"2068",""" Manual""","""2nd Owner""",""" Diesel""","69768","","999000.0","880499",""" Hyderabad""",""" 2018 Maruti S Cross ZETA 1.3 SHVS Manual""","4","999000"
"2069",""" Manual""","""1st Owner""",""" Petrol""","32293","","311000.0","336699",""" Hyderabad""",""" 2018 Maruti Alto 800 LXI Manual""","4","311000"
"2070",""" Manual""","""1st Owner""",""" Petrol""","52011","","394000.0","374699",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2071",""" Manual""","""1st Owner""",""" Petrol""","40169","710000","","565699",""" Hyderabad""",""" 2016 Volkswagen Polo HIGHLINE1.2L PETROL Manual""","6","852000"
"2072",""" Manual""","""1st Owner""",""" Petrol""","39098","582000","","481999",""" Hyderabad""",""" 2017 Ford New Figo 1.2 TITANIUM Manual""","5","698400"
"2073",""" Automatic""","""2nd Owner""",""" Petrol""","88698","878000","","543799",""" Hyderabad""",""" 2013 Volkswagen Polo GT TSI 1.2 PETROL AT Automatic""","9","1053600"
"2074",""" Manual""","""1st Owner""",""" Diesel""","96605","","1206000.0","1108099",""" Hyderabad""",""" 2019 Mahindra XUV 3OO W8(O) Manual""","3","1206000"
"2075",""" Automatic""","""1st Owner""",""" Petrol""","22629","392000","","466799",""" Hyderabad""",""" 2018 Renault Kwid RXT 1.0 EASY-R  AT Automatic""","4","470400"
"2076",""" Manual""","""1st Owner""",""" Petrol""","22103","628000","","692899",""" Hyderabad""",""" 2019 Hyundai Elite i20 1.2 MAGNA PLUS VTVT Manual""","3","753600"
"2077",""" Automatic""","""2nd Owner""",""" Petrol""","30858","855000","","713299",""" Hyderabad""",""" 2017 Honda Jazz 1.2 V AT Automatic""","5","1026000"
"2078",""" Automatic""","""1st Owner""",""" Petrol""","7945","","1130000.0","1072699",""" Hyderabad""",""" 2021 Volkswagen Polo Highline 1.0 AT Petrol Automatic""","1","1130000"
"2079",""" Manual""","""1st Owner""",""" Petrol""","58302","944000","","509799",""" Hyderabad""",""" 2012 Hyundai Verna FLUIDIC 1.6 EX VTVT Manual""","10","1132800"
"2080",""" Manual""","""1st Owner""",""" Diesel""","11082","1589000","","1802199",""" Hyderabad""",""" 2020 Mahindra XUV500 W9 Manual""","2","1906800"
"2081",""" Automatic""","""2nd Owner""",""" Petrol""","31638","855000","","678999",""" Hyderabad""",""" 2016 Honda Jazz 1.2 V AT Automatic""","6","1026000"
"2082",""" Manual""","""1st Owner""",""" Petrol""","19182","","546000.0","603699",""" Hyderabad""",""" 2020 Maruti Celerio ZXI OPT Manual""","2","546000"
"2083",""" Manual""","""1st Owner""",""" Petrol""","23887","","561000.0","535899",""" Hyderabad""",""" 2019 Maruti Celerio VXI Manual""","3","561000"
"2084",""" Manual""","""2nd Owner""",""" Petrol + LPG""","100795","","352000.0","203799",""" Hyderabad""",""" 2008 Maruti Wagon R Duo LXI LPG Manual""","14","352000"
"2085",""" Manual""","""1st Owner""",""" Petrol""","26305","679000","","562899",""" Hyderabad""",""" 2017 Honda Jazz 1.2 SV MT Manual""","5","814800"
"2086",""" Manual""","""1st Owner""",""" Petrol""","44244","371000","","345599",""" Hyderabad""",""" 2017 Hyundai Eon ERA PLUS (O) Manual""","5","445200"
"2087",""" Manual""","""1st Owner""",""" Petrol""","3273","","1025000.0","1066799",""" Hyderabad""",""" 2021 Hyundai VENUE 1.0 TURBO GDI S IMT Manual""","1","1025000"
"2088",""" Manual""","""1st Owner""",""" Petrol""","11259","834000","","999499",""" Hyderabad""",""" 2021 Volkswagen Polo HIGH LINE PLUS 1.0 Manual""","1","1000800"
"2089",""" Manual""","""1st Owner""",""" Petrol""","39091","399000","","316699",""" Hyderabad""",""" 2015 Hyundai Eon MAGNA PLUS Manual""","7","478800"
"2090",""" Manual""","""1st Owner""",""" Petrol""","63248","","326000.0","280399",""" Hyderabad""",""" 2016 Maruti Alto 800 VXI Manual""","6","326000"
"2091",""" Manual""","""1st Owner""",""" Petrol""","72168","","415000.0","253199",""" Hyderabad""",""" 2012 Maruti Alto K10 VXI Manual""","10","415000"
"2092",""" Manual""","""1st Owner""",""" Petrol""","26808","","612000.0","518699",""" Hyderabad""",""" 2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","6","612000"
"2093",""" Manual""","""1st Owner""",""" Diesel""","44442","","1237000.0","1110299",""" Hyderabad""",""" 2016 Hyundai Creta 1.6 SX CRDI Manual""","6","1237000"
"2094",""" Manual""","""1st Owner""",""" Petrol""","40885","931000","","772299",""" Hyderabad""",""" 2018 Renault Duster RXL PETROL 104 Manual""","4","1117200"
"2095",""" Automatic""","""2nd Owner""",""" Petrol""","15878","","1961000.0","1766099",""" Hyderabad""",""" 2020 Hyundai Creta 1.5 SX (O) AT Automatic""","2","1961000"
"2096",""" Manual""","""1st Owner""",""" Petrol""","22616","399000","","366099",""" Hyderabad""",""" 2017 Hyundai Eon MAGNA PLUS Manual""","5","478800"
"2097",""" Manual""","""2nd Owner""",""" Petrol""","47886","","680000.0","513899",""" Hyderabad""",""" 2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual""","6","680000"
"2098",""" Manual""","""1st Owner""",""" Petrol""","69748","385000","","355499",""" Hyderabad""",""" 2018 Hyundai Eon ERA PLUS Manual""","4","462000"
"2099",""" Manual""","""1st Owner""",""" Petrol""","11628","","755000.0","745099",""" Hyderabad""",""" 2019 Maruti Baleno ZETA 1.2 K12 Manual""","3","755000"
"2100",""" Manual""","""2nd Owner""",""" Petrol""","19550","","612000.0","499199",""" Hyderabad""",""" 2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","5","612000"
"2101",""" Manual""","""2nd Owner""",""" Petrol""","83008","","617000.0","475499",""" Hyderabad""",""" 2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","8","617000"
"2102",""" Automatic""","""1st Owner""",""" Diesel""","93390","1262000","","1048399",""" Hyderabad""",""" 2017 Hyundai Verna 1.6 CRDI SX + AT Automatic""","5","1514400"
"2103",""" Automatic""","""2nd Owner""",""" Petrol""","45354","","1474000.0","1053899",""" Hyderabad""",""" 2017 Hyundai Creta 1.6 SX PLUS AUTO PETROL Automatic""","5","1474000"
"2104",""" Manual""","""1st Owner""",""" Petrol""","42908","439000","","413799",""" Hyderabad""",""" 2018 Mahindra KUV 100 NXT K2 6 STR Manual""","4","526800"
"2105",""" Manual""","""1st Owner""",""" Petrol""","25837","475000","","492399",""" Hyderabad""",""" 2021 Datsun Redi Go 1.0 T(O) Manual""","1","570000"
"2106",""" Manual""","""1st Owner""",""" Petrol""","75863","","456000.0","482299",""" Hyderabad""",""" 2020 Maruti S PRESSO VXI PLUS Manual""","2","456000"
"2107",""" Manual""","""1st Owner""",""" Petrol""","8785","","1035000.0","953499",""" Hyderabad""",""" 2021 Honda Jazz 1.2 ZX MT Manual""","1","1035000"
"2108",""" Automatic""","""1st Owner""",""" Petrol""","27106","1227000","","1032799",""" Hyderabad""",""" 2017 Honda City VX CVT PETROL Automatic""","5","1472400"
"2109",""" Manual""","""1st Owner""",""" Petrol""","86914","","307000.0","319399",""" Hyderabad""",""" 2017 Maruti Alto 800 LXI Manual""","5","307000"
"2110",""" Manual""","""2nd Owner""",""" Petrol""","34760","","385000.0","393099",""" Hyderabad""",""" 2014 Maruti Wagon R 1.0 VXI Manual""","8","385000"
"2111",""" Manual""","""1st Owner""",""" Petrol""","42466","","612000.0","538799",""" Hyderabad""",""" 2017 Hyundai Grand i10 SPORTZ O 1.2 Manual""","5","612000"
"2112",""" Manual""","""1st Owner""",""" Petrol""","83306","942000","","675999",""" Hyderabad""",""" 2014 Ford Ecosport 1.0 ECOBOOST TITANIUM OPT Manual""","8","1130400"
"2113",""" Manual""","""2nd Owner""",""" Petrol""","89968","","394000.0","374899",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2114",""" Manual""","""1st Owner""",""" Petrol""","27785","","770000.0","680799",""" Hyderabad""",""" 2020 Hyundai GRAND I10 NIOS SPORTZ PETROL Manual""","2","770000"
"2115",""" Manual""","""1st Owner""",""" Petrol""","7036","","520000.0","448499",""" Hyderabad""",""" 2019 Maruti S PRESSO VXI Manual""","3","520000"
"2116",""" Automatic""","""2nd Owner""",""" Petrol""","79223","","994000.0","786799",""" Hyderabad""",""" 2018 Maruti Ciaz ZETA 1.4 VVT AMT Automatic""","4","994000"
"2117",""" Manual""","""1st Owner""",""" Petrol""","13707","","394000.0","392699",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2118",""" Manual""","""1st Owner""",""" Petrol""","86781","","612000.0","523899",""" Hyderabad""",""" 2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","5","612000"
"2119",""" Manual""","""1st Owner""",""" Petrol""","5494","","394000.0","428799",""" Hyderabad""",""" 2019 Maruti Alto K10 VXI Manual""","3","394000"
"2120",""" Manual""","""1st Owner""",""" Petrol""","26493","","520000.0","447599",""" Hyderabad""",""" 2019 Maruti S PRESSO VXI Manual""","3","520000"
"2121",""" Manual""","""1st Owner""",""" Petrol""","24300","","394000.0","388399",""" Hyderabad""",""" 2017 Maruti Alto K10 VXI Manual""","5","394000"
"2122",""" Manual""","""1st Owner""",""" Petrol""","59869","809000","","775399",""" Hyderabad""",""" 2019 Hyundai Elite i20 ASTA 1.2 (O) Manual""","3","970800"
"2123",""" Manual""","""2nd Owner""",""" Petrol""","46682","","599000.0","675999",""" Hyderabad""",""" 2018 Maruti Dzire VXI Manual""","4","599000"
"2124",""" Manual""","""2nd Owner""",""" Petrol""","18299","","437000.0","501599",""" Hyderabad""",""" 2018 Maruti Wagon R 1.0 VXI Manual""","4","437000"
"2125",""" Manual""","""2nd Owner""",""" Petrol""","75324","","773000.0","706699",""" Hyderabad""",""" 2017 Maruti Ciaz SIGMA 1.4 VVT Manual""","5","773000"
"2126",""" Automatic""","""2nd Owner""",""" Petrol""","45725","","554000.0","341499",""" Hyderabad""",""" 2014 Maruti Alto K10 VXI AMT Automatic""","8","554000"
"2127",""" Manual""","""1st Owner""",""" Petrol""","63990","","437000.0","486899",""" Hyderabad""",""" 2018 Maruti Wagon R 1.0 VXI Manual""","4","437000"
"2128",""" Manual""","""2nd Owner""",""" Petrol""","76694","","307000.0","312599",""" Hyderabad""",""" 2017 Maruti Alto 800 LXI Manual""","5","307000"
"2129",""" Manual""","""2nd Owner""",""" Petrol""","41628","","582000.0","516299",""" Hyderabad""",""" 2017 Maruti IGNIS DELTA 1.2 K12 Manual""","5","582000"
"2130",""" Manual""","""2nd Owner""",""" Petrol""","83526","","733000.0","506099",""" Hyderabad""",""" 2017 Maruti IGNIS ALPHA 1.2 K12 Manual""","5","733000"
"2131",""" Automatic""","""1st Owner""",""" Petrol""","20666","1043000","","1172599",""" Hyderabad""",""" 2021 Skoda Rapid 1.0 AMBITION TSI AT Automatic""","1","1251600"
"2132",""" Manual""","""2nd Owner""",""" Petrol""","60066","","582000.0","511799",""" Hyderabad""",""" 2017 Maruti IGNIS DELTA 1.2 K12 Manual""","5","582000"
"2133",""" Manual""","""2nd Owner""",""" Petrol""","68055","","627000.0","520499",""" Hyderabad""",""" 2017 Maruti IGNIS ZETA 1.2 K12 Manual""","5","627000"
"2134",""" Manual""","""1st Owner""",""" Petrol""","23878","","627000.0","536899",""" Hyderabad""",""" 2017 Maruti IGNIS ZETA 1.2 K12 Manual""","5","627000"
"2135",""" Manual""","""1st Owner""",""" Petrol""","5855","","393000.0","486599",""" Hyderabad""",""" 2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual""","3","393000"
"2136",""" Manual""","""1st Owner""",""" Petrol""","79156","","311000.0","336699",""" Hyderabad""",""" 2018 Maruti Alto 800 LXI Manual""","4","311000"
"2137",""" Manual""","""1st Owner""",""" Petrol""","79502","","733000.0","520199",""" Hyderabad""",""" 2017 Maruti IGNIS ALPHA 1.2 K12 DUAL TONE Manual""","5","733000"
"2138",""" Automatic""","""1st Owner""",""" Petrol""","51914","","1063000.0","822599",""" Hyderabad""",""" 2018 Maruti Ciaz ALPHA 1.4 VVT AMT Automatic""","4","1063000"
"2139",""" Manual""","""1st Owner""",""" Petrol""","52409","","345000.0","344999",""" Hyderabad""",""" 2019 Maruti Alto LXI Manual""","3","345000"
"2140",""" Manual""","""1st Owner""",""" Petrol""","109693","","908000.0","593699",""" Hyderabad""",""" 2017 Hyundai i20 Active 1.2 S Manual""","5","908000"
"2141",""" Manual""","""1st Owner""",""" Petrol""","26120","","365000.0","413999",""" Hyderabad""",""" 2018 Maruti Eeco 5 STR WITH AC PLUSHTR Manual""","4","365000"
"2142",""" Manual""","""1st Owner""",""" Petrol""","36510","","311000.0","336699",""" Hyderabad""",""" 2018 Maruti Alto 800 LXI Manual""","4","311000"
"2143",""" Manual""","""1st Owner""",""" Petrol""","59553","","755000.0","636899",""" Hyderabad""",""" 2017 Maruti Baleno ZETA 1.2 K12 Manual""","5","755000"
"2144",""" Automatic""","""1st Owner""",""" Petrol""","12115","1164000","","1085199",""" Hyderabad""",""" 2019 Toyota YARIS G CVT Automatic""","3","1396800"
"2145",""" Manual""","""1st Owner""",""" Petrol""","13496","","428000.0","430899",""" Hyderabad""",""" 2021 Maruti Alto VXI Manual""","1","428000"
"2146",""" Manual""","""1st Owner""",""" Diesel""","88825","","999000.0","896299",""" Hyderabad""",""" 2018 Maruti S Cross ZETA 1.3 SHVS Manual""","4","999000"
"2147",""" Manual""","""1st Owner""",""" Petrol""","18271","","345000.0","356299",""" Hyderabad""",""" 2019 Maruti Alto LXI Manual""","3","345000"
"2148",""" Manual""","""1st Owner""",""" Petrol""","61387","875000","","829199",""" Hyderabad""",""" 2018 Toyota YARIS J MT Manual""","4","1050000"
"2149",""" Manual""","""1st Owner""",""" Petrol""","79214","540000","","428599",""" Hyderabad""",""" 2015 Toyota Etios Liva G Manual""","7","648000"
"2150",""" Manual""","""1st Owner""",""" Petrol""","82985","332000","","373199",""" Hyderabad""",""" 2017 Renault Kwid RXL Manual""","5","398400"
"2151",""" Manual""","""1st Owner""",""" Petrol""","22434","600000","","643399",""" Hyderabad""",""" 2019 Ford New Figo 1.2 TITANIUM BLU Manual""","3","720000"
"2152",""" Manual""","""2nd Owner""",""" Petrol""","56588","613000","","528099",""" Hyderabad""",""" 2016 Volkswagen Polo COMFORTLINE 1.2L PETROL Manual""","6","735600"
"2153",""" Manual""","""1st Owner""",""" Petrol""","33644","","685000.0","638599",""" Hyderabad""",""" 2021 Maruti New  Wagon-R ZXI 1.2 Manual""","1","685000"
"2154",""" Manual""","""2nd Owner""",""" Diesel""","59637","694000","","446599",""" Hyderabad""",""" 2013 Hyundai i20 MAGNA O 1.4 CRDI Manual""","9","832800"
"2155",""" Manual""","""1st Owner""",""" Petrol""","81208","","605000.0","511799",""" Hyderabad""",""" 2016 Maruti Swift VXI OPT Manual""","6","605000"
"2156",""" Automatic""","""1st Owner""",""" Diesel""","12622","1785000","","2080899",""" Hyderabad""",""" 2021 Tata Harrier XZA Automatic""","1","2142000"
"2157",""" Manual""","""1st Owner""",""" Petrol""","4364","","1102000.0","1068599",""" Hyderabad""",""" 2021 Tata NEXON XZ 1.2 Manual""","1","1102000"
"2158",""" Manual""","""1st Owner""",""" Petrol""","77836","","868000.0","582199",""" Hyderabad""",""" 2015 Honda Jazz 1.2 VX I-VTECH Manual""","7","868000"
